312, 0.3774 
313, 0.3781 
314, 0.3789 
315, 0.3796 
316, 0.3804 
317, 0.3812 
318, 0.3819 
319, 0.3827 
320, 0.3834 
321, 0.3842 
322, 0.3849 
323, 0.3856 
324, 0.3864 
325, 0.3871 
326, 0.3879 
327, 0.3890 
328, 0.3901 
329, 0.3909 
330, 0.3917 
331, 0.3925 
332, 0.3932 
333, 0.3940 
334, 0.3948 
335, 0.3955 
336, 0.3963 
337, 0.3974 
338, 0.3985 
339, 0.3993 
340, 0.4000 
341, 0.4008 
342, 0.4015 
343, 0.4027 
344, 0.4038 
345, 0.4046 
346, 0.4054 
347, 0.4061 
348, 0.4069 
349, 0.4076 
350, 0.4083 
351, 0.4091 
352, 0.4098 
353, 0.4105 
354, 0.4113 
355, 0.4120 
356, 0.4131 
357, 0.4143 
358, 0.4150 
359, 0.4158 
360, 0.4166 
361, 0.4173 
362, 0.4181 
363, 0.4189 
364, 0.4196 
365, 0.4208 
366, 0.4219 
367, 0.4227 
368, 0.4234 
369, 0.4246 
370, 0.4257 
371, 0.4265 
372, 0.4272 
373, 0.4284 
374, 0.4295 
375, 0.4302 
376, 0.4310 
377, 0.4317 
378, 0.4324 
379, 0.4330 
380, 0.4337 
381, 0.4344 
382, 0.4351 
383, 0.4361 
384, 0.4371 
385, 0.4378 
386, 0.4386 
387, 0.4393 
388, 0.4400 
389, 0.4408 
390, 0.4415 
391, 0.4423 
392, 0.4430 
393, 0.4442 
394, 0.4453 
395, 0.4461 
396, 0.4473 
397, 0.4485 
398, 0.4494 
399, 0.4506 
400, 0.4519 
401, 0.4527 
402, 0.4535 
403, 0.4544 
404, 0.4552 
405, 0.4560 
406, 0.4567 
407, 0.4575 
408, 0.4582 
409, 0.4590 
410, 0.4594 
411, 0.4597 
412, 0.4605 
413, 0.4612 
414, 0.4620 
415, 0.4627 
416, 0.4635 
417, 0.4639 
418, 0.4643 
419, 0.4650 
420, 0.4658 
421, 0.4665 
422, 0.4673 
423, 0.4680 
424, 0.4687 
425, 0.4695 
426, 0.4706 
427, 0.4717 
428, 0.4724 
429, 0.4736 
430, 0.4747 
431, 0.4755 
432, 0.4763 
433, 0.4774 
434, 0.4786 
435, 0.4794 
436, 0.4801 
437, 0.4809 
438, 0.4816 
439, 0.4827 
440, 0.4838 
441, 0.4845 
442, 0.4853 
443, 0.4861 
444, 0.4868 
445, 0.4876 
446, 0.4884 
447, 0.4891 
448, 0.4899 
449, 0.4907 
450, 0.4915 
451, 0.4922 
452, 0.4934 
453, 0.4945 
454, 0.4952 
455, 0.4960 
456, 0.4971 
457, 0.4982 
458, 0.4990 
459, 0.4997 
460, 0.5009 
461, 0.5020 
462, 0.5028 
463, 0.5035 
464, 0.5042 
465, 0.5048 
466, 0.5055 
467, 0.5062 
468, 0.5072 
469, 0.5082 
470, 0.5089 
471, 0.5096 
472, 0.5100 
473, 0.5103 
474, 0.5110 
475, 0.5118 
476, 0.5125 
477, 0.5133 
478, 0.5140 
479, 0.5148 
480, 0.5155 
481, 0.5163 
482, 0.5171 
483, 0.5178 
484, 0.5186 
485, 0.5194 
486, 0.5202 
487, 0.5210 
488, 0.5218 
489, 0.5227 
490, 0.5235 
491, 0.5243 
492, 0.5252 
493, 0.5260 
494, 0.5269 
495, 0.5277 
496, 0.5285 
497, 0.5296 
498, 0.5307 
499, 0.5315 
500, 0.5322 
501, 0.5330 
502, 0.5341 
503, 0.5352 
504, 0.5360 
505, 0.5367 
506, 0.5375 
507, 0.5383 
508, 0.5390 
509, 0.5398 
510, 0.5405 
511, 0.5412 
512, 0.5420 
513, 0.5427 
514, 0.5431 
515, 0.5434 
516, 0.5442 
517, 0.5449 
518, 0.5457 
519, 0.5464 
520, 0.5468 
521, 0.5472 
522, 0.5480 
523, 0.5487 
524, 0.5495 
525, 0.5499 
526, 0.5503 
527, 0.5511 
528, 0.5519 
529, 0.5526 
530, 0.5534 
531, 0.5541 
532, 0.5548 
533, 0.5556 
534, 0.5563 
535, 0.5570 
536, 0.5578 
537, 0.5586 
538, 0.5593 
539, 0.5601 
540, 0.5609 
541, 0.5616 
542, 0.5624 
543, 0.5632 
544, 0.5640 
545, 0.5647 
546, 0.5654 
547, 0.5662 
548, 0.5669 
549, 0.5676 
550, 0.5688 
551, 0.5699 
552, 0.5706 
553, 0.5714 
554, 0.5721 
555, 0.5729 
556, 0.5737 
557, 0.5744 
558, 0.5752 
559, 0.5760 
560, 0.5767 
561, 0.5774 
562, 0.5785 
563, 0.5795 
564, 0.5803 
565, 0.5810 
566, 0.5818 
567, 0.5825 
568, 0.5833 
569, 0.5845 
570, 0.5857 
571, 0.5865 
572, 0.5873 
573, 0.5881 
574, 0.5889 
575, 0.5897 
576, 0.5908 
577, 0.5920 
578, 0.5928 
579, 0.5937 
580, 0.5945 
581, 0.5953 
582, 0.5961 
583, 0.5973 
584, 0.5986 
585, 0.5994 
586, 0.6002 
587, 0.6010 
588, 0.6017 
589, 0.6028 
590, 0.6038 
591, 0.6045 
592, 0.6052 
593, 0.6059 
594, 0.6066 
595, 0.6076 
596, 0.6087 
597, 0.6094 
598, 0.6101 
599, 0.6108 
600, 0.6116 
601, 0.6123 
602, 0.6130 
603, 0.6137 
604, 0.6144 
605, 0.6151 
606, 0.6162 
607, 0.6173 
608, 0.6181 
609, 0.6188 
610, 0.6196 
611, 0.6204 
612, 0.6212 
613, 0.6220 
614, 0.6228 
615, 0.6236 
616, 0.6244 
617, 0.6251 
618, 0.6259 
619, 0.6270 
620, 0.6281 
621, 0.6288 
622, 0.6296 
623, 0.6303 
624, 0.6311 
