311, 0.3759,
312, 0.3767,
313, 0.3774,
314, 0.3782,
315, 0.3789,
316, 0.3797,
317, 0.3804,
318, 0.3812,
319, 0.3819,
320, 0.3827,
321, 0.3834,
322, 0.3842,
323, 0.3849,
324, 0.3856,
325, 0.3867,
326, 0.3879,
327, 0.3886,
328, 0.3894,
329, 0.3901,
330, 0.3909,
331, 0.3921,
332, 0.3932,
333, 0.3940,
334, 0.3948,
335, 0.3955,
336, 0.3966,
337, 0.3978,
338, 0.3985,
339, 0.3992,
340, 0.4000,
341, 0.4011,
342, 0.4023,
343, 0.4030,
344, 0.4038,
345, 0.4046,
346, 0.4054,
347, 0.4061,
348, 0.4069,
349, 0.4076,
350, 0.4084,
351, 0.4091,
352, 0.4098,
353, 0.4106,
354, 0.4113,
355, 0.4120,
356, 0.4128,
357, 0.4135,
358, 0.4143,
359, 0.4150,
360, 0.4158,
361, 0.4166,
362, 0.4174,
363, 0.4181,
364, 0.4189,
365, 0.4196,
366, 0.4207,
367, 0.4218,
368, 0.4226,
369, 0.4233,
370, 0.4244,
371, 0.4256,
372, 0.4263,
373, 0.4271,
374, 0.4283,
375, 0.4294,
376, 0.4302,
377, 0.4310,
378, 0.4317,
379, 0.4325,
380, 0.4332,
381, 0.4339,
382, 0.4347,
383, 0.4358,
384, 0.4369,
385, 0.4377,
386, 0.4384,
387, 0.4392,
388, 0.4400,
389, 0.4408,
390, 0.4415,
391, 0.4423,
392, 0.4431,
393, 0.4438,
394, 0.4449,
395, 0.4461,
396, 0.4468,
397, 0.4479,
398, 0.4491,
399, 0.4498,
400, 0.4506,
401, 0.4517,
402, 0.4529,
403, 0.4537,
404, 0.4544,
405, 0.4552,
406, 0.4559,
407, 0.4566,
408, 0.4573,
409, 0.4581,
410, 0.4588,
411, 0.4595,
412, 0.4603,
413, 0.4610,
414, 0.4618,
415, 0.4625,
416, 0.4629,
417, 0.4633,
418, 0.4641,
419, 0.4649,
420, 0.4657,
421, 0.4665,
422, 0.4673,
423, 0.4681,
424, 0.4689,
425, 0.4697,
426, 0.4705,
427, 0.4713,
428, 0.4725,
429, 0.4737,
430, 0.4745,
431, 0.4753,
432, 0.4762,
433, 0.4774,
434, 0.4786,
435, 0.4794,
436, 0.4802,
437, 0.4809,
438, 0.4820,
439, 0.4830,
440, 0.4837,
441, 0.4844,
442, 0.4851,
443, 0.4858,
444, 0.4865,
445, 0.4876,
446, 0.4886,
447, 0.4893,
448, 0.4900,
449, 0.4908,
450, 0.4915,
451, 0.4922,
452, 0.4929,
453, 0.4939,
454, 0.4950,
455, 0.4958,
456, 0.4965,
457, 0.4972,
458, 0.4980,
459, 0.4992,
460, 0.5003,
461, 0.5011,
462, 0.5019,
463, 0.5027,
464, 0.5035,
465, 0.5042,
466, 0.5050,
467, 0.5061,
468, 0.5072,
469, 0.5079,
470, 0.5087,
471, 0.5094,
472, 0.5102,
473, 0.5109,
474, 0.5117,
475, 0.5125,
476, 0.5133,
477, 0.5140,
478, 0.5148,
479, 0.5156,
480, 0.5163,
481, 0.5171,
482, 0.5178,
483, 0.5185,
484, 0.5193,
485, 0.5200,
486, 0.5207,
487, 0.5215,
488, 0.5223,
489, 0.5230,
490, 0.5238,
491, 0.5246,
492, 0.5253,
493, 0.5261,
494, 0.5269,
495, 0.5277,
496, 0.5284,
497, 0.5295,
498, 0.5306,
499, 0.5314,
500, 0.5321,
501, 0.5328,
502, 0.5340,
503, 0.5351,
504, 0.5359,
505, 0.5367,
506, 0.5374,
507, 0.5382,
508, 0.5390,
509, 0.5398,
510, 0.5405,
511, 0.5413,
512, 0.5420,
513, 0.5427,
514, 0.5435,
515, 0.5439,
516, 0.5442,
517, 0.5450,
518, 0.5457,
519, 0.5465,
520, 0.5473,
521, 0.5476,
522, 0.5480,
523, 0.5488,
524, 0.5496,
525, 0.5503,
526, 0.5507,
527, 0.5511,
528, 0.5519,
529, 0.5526,
530, 0.5533,
531, 0.5540,
532, 0.5547,
533, 0.5551,
534, 0.5555,
535, 0.5562,
536, 0.5569,
537, 0.5577,
538, 0.5584,
539, 0.5592,
540, 0.5600,
541, 0.5608,
542, 0.5616,
543, 0.5624,
544, 0.5632,
545, 0.5640,
546, 0.5648,
547, 0.5656,
548, 0.5664,
549, 0.5671,
550, 0.5680,
551, 0.5688,
552, 0.5696,
553, 0.5708,
554, 0.5720,
555, 0.5728,
556, 0.5737,
557, 0.5745,
558, 0.5753,
559, 0.5761,
560, 0.5769,
561, 0.5776,
562, 0.5786,
563, 0.5797,
564, 0.5804,
565, 0.5811,
566, 0.5817,
567, 0.5824,
568, 0.5835,
569, 0.5845,
570, 0.5852,
571, 0.5859,
572, 0.5866,
573, 0.5874,
574, 0.5881,
575, 0.5888,
576, 0.5895,
577, 0.5902,
578, 0.5909,
579, 0.5916,
580, 0.5924,
581, 0.5931,
582, 0.5939,
583, 0.5946,
584, 0.5954,
585, 0.5966,
586, 0.5978,
587, 0.5986,
588, 0.5994,
589, 0.6002,
590, 0.6013,
591, 0.6024,
592, 0.6035,
593, 0.6046,
594, 0.6054,
595, 0.6065,
596, 0.6076,
597, 0.6084,
598, 0.6096,
599, 0.6107,
600, 0.6115,
601, 0.6123,
602, 0.6130,
603, 0.6137,
604, 0.6145,
605, 0.6152,
606, 0.6159,
607, 0.6167,
608, 0.6174,
609, 0.6182,
610, 0.6189,
611, 0.6193,
612, 0.6197,
613, 0.6205,
614, 0.6212,
615, 0.6220,
616, 0.6228,
617, 0.6236,
618, 0.6244,
619, 0.6251,
620, 0.6262,
621, 0.6273,
622, 0.6281,
623, 0.6292,
624, 0.6303,
625, 0.6315,
626, 0.6326,
627, 0.6334,
628, 0.6346,
629, 0.6357,
630, 0.6365,
631, 0.6372,
632, 0.6379,
633, 0.6389,
634, 0.6400,
635, 0.6407,
636, 0.6414,
637, 0.6422,
638, 0.6429,
639, 0.6437,
640, 0.6445,
641, 0.6449,
642, 0.6453,
643, 0.6461,
644, 0.6469,
645, 0.6478,
646, 0.6486,
647, 0.6494,
648, 0.6502,
649, 0.6510,
650, 0.6519,
651, 0.6527,
652, 0.6535,
653, 0.6544,
654, 0.6553,
655, 0.6561,
656, 0.6570,
657, 0.6579,
658, 0.6588,
659, 0.6597,
660, 0.6606,
661, 0.6614,
662, 0.6623,
663, 0.6631,
664, 0.6638,
665, 0.6646,
666, 0.6653,
667, 0.6661,
668, 0.6668,
669, 0.6676,
670, 0.6683,
671, 0.6690,
672, 0.6698,
673, 0.6705,
674, 0.6713,
675, 0.6720,
676, 0.6728,
677, 0.6735,
678, 0.6743,
679, 0.6750,
680, 0.6757,
681, 0.6768,
682, 0.6778,
683, 0.6786,
684, 0.6793,
685, 0.6804,
686, 0.6816,
687, 0.6824,
688, 0.6832,
